学部,学院,学历,毕业年度,去向类别,单位名称,人数
工程学部,能源与动力工程学院,本科,2023,就业,紫金矿业集团股份有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,中移物联网有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,重庆齿轮箱有限责任公司,1
工程学部,能源与动力工程学院,本科,2023,就业,中核辽宁核电有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,福建福清核电有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,隆基乐叶光伏科技有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,广东睿住智能科技有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,深圳市中电电力技术股份有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,西南铝业(集团)有限责任公司,1
工程学部,能源与动力工程学院,本科,2023,升学,北京理工大学,1
工程学部,能源与动力工程学院,本科,2023,就业,华能霞浦核电有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,中国航发贵州黎阳航空动力有限公司,1
工程学部,能源与动力工程学院,本科,2023,升学,中国科学院高能物理研究所,1
工程学部,能源与动力工程学院,本科,2023,就业,欣旺达电动汽车电池有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,中铁十二局集团电气化工程有限公司,1
工程学部,能源与动力工程学院,本科,2023,出国(境)留学或工作,佛罗里达大学,1
工程学部,能源与动力工程学院,本科,2023,就业,航天锂电科技(江苏)有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,华电新疆乌苏能源有限公司,1
工程学部,能源与动力工程学院,本科,2023,升学,华中科技大学,1
工程学部,能源与动力工程学院,本科,2023,就业,上海浦东发展银行股份有限公司南宁分行,1
工程学部,能源与动力工程学院,本科,2023,就业,广西防城港核电有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,特变电工衡阳变压器有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,万华化学集团股份有限公司,1
工程学部,能源与动力工程学院,本科,2023,就业,重庆长安汽车股份有限公司,1
